"microsample"	"D300430.bin_000010"	"D300435.bin_000001"	"D300442.bin_000015"	"D300443.bin_000003"	"D300444.bin_000010"	"D300452.bin_000016"	"D300479.bin_000001"	"D300479.bin_000005"	"D300481.bin_000002"	"D300492.bin_000003"	"D300493.bin_000002"	"D300499.bin_000015"	"D300509.bin_000001"	"D300511.bin_000002"	"GPB.bin_000001"	"GPB.bin_000004"	"GPB.bin_000005"	"GPB.bin_000010"	"GPB.bin_000014"	"GPB.bin_000015"	"GPB.bin_000019"	"GPB.bin_000021"	"GPB.bin_000022"	"GPB.bin_000023"	"GPB.bin_000026"	"GPB.bin_000027"	"GPB.bin_000031"	"GPB.bin_000032"	"GPB.bin_000033"	"GPB.bin_000034"	"GPB.bin_000038"	"GPB.bin_000053"	"GPB.bin_000054"	"GPB.bin_000056"	"GPB.bin_000059"	"GPB.bin_000060"	"GPB.bin_000065"	"GPB.bin_000067"	"GPB.bin_000070"	"GPB.bin_000071"	"GPB.bin_000074"	"GPB.bin_000075"	"GPB.bin_000078"	"GPB.bin_000085"	"GPB.bin_000086"	"GPB.bin_000087"	"GPB.bin_000088"	"GPB.bin_000089"	"GPB.bin_000092"	"GPB.bin_000093"	"GPB.bin_000104"	"GPB.bin_000111"	"GPB.bin_000112"	"GPB.bin_000115"	"GPB.bin_000116"	"GPB.bin_000123"	"GPB.bin_000124"	"GPB.bin_000126"	"GPB.bin_000130"	"GPB.bin_000131"	"GPB.bin_000135"	"GPB.bin_000136"	"GPB.bin_000137"	"GPB.bin_000140"	"GPB.bin_000141"	"GPB.bin_000143"	"GPB.bin_000146"	"GPB.bin_000147"	"GPB.bin_000152"	"GPB.bin_000156"	"GPB.bin_000166"	"GPB.bin_000171"	"GPB.bin_000173"	"GPB.bin_000181"	"GPB.bin_000184"	"GPB.bin_000186"	"GPB.bin_000194"	"GPB.bin_000197"	"GPB.bin_000199"	"GPB.bin_000208"	"GPB.bin_000209"	"GPB.bin_000210"	"GPB.bin_000215"	"GPB.bin_000217"	"TG1.bin_000047"	"TG2_28.bin_000031"	"TG3_28.bin_000041"	"TG5.bin_000031"	"TG5.bin_000047"	"TG5_28.bin_000003"	"TG5_28.bin_000004"	"TG5_35.bin_000001"	"TG5_35.bin_000022"	"TG5_35.bin_000024"
"M300717"	0.676008596138128	-1.56856397782583	0.971219936197108	0.705764508493027	0.821623204794264	2.03030683556398	2.41043618507471	-1.41631894912932	0.675392859586003	0.261826803072975	3.10065151332728	2.76696028091982	-1.51604010678058	3.55661591321994	0.0877262517844377	1.44657266598999	-2.20479802384063	0.980048083423205	-2.73089467357312	0.94351148160733	-2.03406100323634	1.32088792370613	0.277612774008958	1.02982010023613	-2.22944186768156	-3.45176190261383	-2.33729250370015	-2.75245060738364	-3.08738430161713	1.50968139282875	0.283171970900475	2.67840320217808	0.778349111213804	0.211372574958153	0.74323580017673	1.20120150015548	0.519805118673498	0.877339531751566	2.68818192008112	-3.70503394967698	2.07342256226721	1.00519669646775	-3.31370914142112	2.89328649194222	-1.35216313392982	1.60070140417386	-0.700245040993096	-2.1640259014227	2.23230380714604	-0.877274572468005	1.29174157452635	2.21283310427945	1.2747097492748	-2.70821234143815	-2.5738111640503	1.3713800131471	0.919584250196576	-1.24041992084746	1.75788606368874	-1.2802265874448	1.44023117697928	-3.34024782130811	-3.61965631276942	0.543718762432488	-2.62848387680691	2.98655484766067	-2.15058294528766	3.06150955969123	-3.00928874172567	-1.46286514905156	2.11522719294737	2.10384319084846	-2.54327438249376	-1.65219433910025	1.70941341574893	-0.0336297665801615	1.06662565042272	-2.10858851313238	-2.90751132661752	2.68399612688787	0.118302629543357	0.0473854196447627	0.407540564830285	-2.73627787961713	-1.83589074808546	-1.09364632064717	-1.78641714220079	-3.11030704132273	1.33338308805706	-1.22001223620333	3.15141159895137	3.92559690028388	0.846635436792297	0.754854895131417
"M300718"	0.391044696668883	-0.469306340177371	1.52952457535548	0.405861153025279	0.604300281193658	1.66312406198522	1.5919538348599	-0.969157220524978	0.148391574941153	0.156690435346473	2.94014148762293	2.5282353288588	-1.26668334090066	2.94719077266051	-0.306660427115112	0.725162904334441	-0.721684333073032	0.343406086983395	-0.660190940004539	0.296680762804896	-0.751675308369656	-0.808162212909448	-0.224129767940897	0.830736975235727	-3.02014956740364	-4.24246960233591	-0.553628297534901	-0.806358844630971	-3.87809200133921	0.864418546630047	-0.0733086212227843	2.45758350197326	0.75184875567755	-0.436333567996061	0.219565610954561	0.489852635284474	-0.258916471487026	0.359927157407966	2.3962535158745	-4.49574164939906	1.55973622315278	0.769493933053299	-4.1044168411432	2.2867502163024	-0.665578988004709	0.763128571196303	2.2376203174019	-0.543951085350893	1.85538383839647	-0.577759032663103	1.50095349810275	2.54677657570776	0.736616043624617	-3.49892004116024	-0.762609504245019	1.3724862755996	0.307333411574205	-0.188840426438982	1.38283097756081	-0.282653294423126	1.07676348724818	-4.13095552103019	-4.4103640124915	-0.373053244944355	-1.08572113297457	2.51725875515475	-0.85574458004352	2.81797715166064	-0.933596854750666	-0.624247262864522	1.81737111745304	1.63206951083354	-0.807241501859481	-0.362763570764138	1.09784759859638	-0.65543850305384	0.315693888672476	-0.673526301215389	-0.808014299668455	2.32386961505001	-0.130953351469394	-0.0458981292323095	-0.967023060255309	-3.52698557933921	-2.62659844780755	-0.00225833172784995	-2.57712484192287	-3.90101474104481	1.09062746756456	0.853266560108663	2.74464066644705	3.40002890716459	0.131036790643603	0.286444942305014
"M300721"	0.699758392105005	-1.14639924401518	0.970901710783342	0.147761393549502	0.809135586623634	1.78314761068194	1.04937673385066	-0.576176758821889	0.282278886705179	0.226085509274554	3.04208195491212	2.62012121700651	-1.77053584278617	3.11933380363974	0.131096584222857	0.839599510788505	-0.756069790561872	0.504604182469817	-3.3506628737885	0.645255035664807	-2.65382920345172	0.969423241911506	0.0549352107612862	0.736524006526651	-2.84921006789694	-4.07153010282921	-0.409493868492462	-3.37221880759902	-3.70715250183251	1.17186206425101	0.0724731608334439	2.67207561239357	0.820137990391292	-0.0437868057996278	0.560739340135993	0.569121671833303	-0.0438925922525994	0.318968295018568	2.57691709919877	-4.32480214989235	1.71044598327123	0.899945375026005	-3.9334773416365	2.45751779148188	-0.623129240078694	0.890387685789315	1.98949876798807	-0.436343867564792	2.02568113626058	-0.638418072030727	1.68955429763268	2.0365639500562	0.831280251824932	-3.32798054165353	-0.74452561525788	1.50890425546555	0.651501292308123	-0.303232407911064	1.47274795510508	-0.551232131428735	1.15863576590814	-3.96001602152349	-4.2394245129848	-0.0272757559924939	-0.834260524586708	2.43946973403955	-2.77035114550304	2.88761240052136	-3.62905694194104	-0.774149801113293	2.01092095335804	2.17205965316083	-0.711590446221865	-0.253408192489283	1.19563551269201	-0.997366300789847	0.572159849981065	-0.619457148064981	-3.5272795268329	2.46402541669611	0.569924289029301	-0.177014628979487	-0.321115803212967	-0.740416270816105	-2.45565894830084	0.167370582784576	-0.774417058369919	-3.73007524153811	1.11590716316176	0.771196969900855	2.38397293211498	3.45350219738415	0.712460316562025	0.543835811805143
"M300722"	0.46603717848491	-1.38589803067334	1.12580786295364	1.10382176418418	1.09650964666349	1.95563553418644	1.84730732674165	0.440968230574984	0.514774985071023	-0.591539189957816	3.11524888030544	3.06335302855858	-1.48755519848777	3.43598625073432	-0.736763729013608	1.55169833676011	-2.02213207668814	0.804229185322652	-2.54822872642063	0.674426418219962	-1.85139505608385	0.654767112041501	-0.298795073895753	0.693656498517031	-2.04677592052907	-3.26909595546134	-2.15462655654766	-2.56978466023115	-2.90471835446464	1.29658751044784	-0.963851381779198	2.48054424064197	0.944681504990931	-1.08162734308671	0.855167461609765	0.904770298557535	-0.748172298051627	0.831534326501565	3.1523613357023	-3.52236800252448	1.88641319662749	0.542524760950917	-3.13104319426863	2.88678215270699	-1.16949718677732	1.26053792966644	-0.671760132700285	-1.9813599542702	2.47637455938694	0.653484793148138	1.91463411933629	2.0032863228412	1.12995967794127	-2.52554639428566	-2.39114521689781	1.62447261587255	0.933102366670096	-1.05775397369496	1.79344792269014	-1.25174167915199	1.42336616311837	-3.15758187415562	-3.43699036561693	0.405553978443503	-2.44581792965442	3.006210022821	-1.96791699813517	3.27350295623921	-2.82662279457317	-1.28019920189907	2.24255907561618	2.04253623047159	-2.36060843534127	-1.46952839194776	1.56713031185797	-1.02091769057614	1.40480397302898	-1.92592256597989	-2.72484537946503	2.59627819558271	0.858699305889741	-0.630715715876175	-0.815277646502047	-2.55361193246463	-1.65322480093297	-1.06516141235436	-1.60375119504829	-2.92764109417024	1.54239001149598	-1.19152732791052	3.23205290762876	4.03504299863081	0.628922499595901	1.04709407251632
"M300724"	0.564097600350141	-1.7305822451698	0.927721946789972	0.953045126505495	0.681197978632683	2.01563319060057	1.5101393315502	-1.57833721647329	0.674022981616626	0.293858356458373	3.19934320783069	2.74344225368849	-1.61318855693855	3.45914923784592	0.237801750493104	1.19160675492444	-2.3668162911846	0.632880290352196	-2.8929129409171	0.863713764696275	-2.19607927058031	0.467523872874098	0.268229411860059	1.05331173675771	-2.39146013502553	-3.6137801699578	-2.49931077104412	-2.91446887472761	-3.2494025689611	1.47421766094446	0.386744054325122	2.47271149900879	0.841448746078668	0.249265471458205	0.967838820210543	0.832137816004727	0.463307991361102	0.679785001611671	2.88437669582508	-3.86705221702095	1.87403359464283	1.12269049675479	-3.47572740876509	2.77857400786666	-1.51418140127379	1.52571287012456	0.735907982847134	-2.32604416876667	2.37364449639189	0.168648499366673	1.20313016153336	1.80622685650254	1.43871427727962	-2.87023060878213	-2.73582943139428	1.55805898291985	0.846100376234665	0.11561459718788	1.70895797165503	-0.0368193388899911	1.37212990319755	-3.50226608865208	-3.78167458011339	0.273320136146235	-2.79050214415088	2.85171006428248	-2.31260121263163	2.92480397326856	-3.17130700906964	-1.62488341639554	1.82185036588849	2.12310732707821	-2.70529264983774	-0.0482497760026606	1.60201399740358	-0.070591231064987	0.57053735445915	-2.27060678047635	-3.06952959396149	2.69210162224447	0.935076540713426	0.327873365050679	-0.0901537005622473	-2.8982961469611	-1.99790901542944	-0.243548894640345	0.0858501454829517	-3.2723253086667	1.20633399606922	-1.31716068636131	2.53673124542764	3.73662907149971	0.881609139090034	0.852875881584946
"M300725"	-0.142813412087071	-0.952745928179675	-0.0225443373037724	0.0448312839723828	0.0283740397853478	2.32596015331188	0.313083571060493	-0.800500899483164	0.114437812988752	-0.373491098058411	4.16400282597886	3.28168894802344	-1.26950710658836	4.03375011418816	-0.518715637114203	0.419982234363519	-1.58897997419447	-0.00434562568045127	-2.11507662392697	0.282054838872595	-1.41824295359019	-0.847894536270026	-0.346369227961122	0.189770739318894	-1.61362381803541	-2.83594385296767	-1.721474454054	-2.13663255773748	-2.47156625197098	0.789211715730254	-0.530699279285535	3.02157732917198	0.226710259457538	-0.863579251187304	0.201577432170611	0.106174094991995	-0.530124206152222	0.00431210418303074	3.45122295361144	-3.08921590003082	2.42025136400156	0.0942551103521279	-2.69789109177497	3.31755578933557	-0.736345084283661	0.411766849782013	-0.45371204080088	-1.54820785177654	2.90639725520154	-0.261456522821851	2.1948315765275	2.57271215914099	0.505341930198858	-2.092394291792	-1.95799311440415	2.3864818319738	0.324899498129662	-0.624601871201302	2.37532254014941	-1.03369358725259	0.868752111395444	-2.72442977166196	-3.00383826312327	-0.401686636114944	-2.01266582716076	3.26378650592853	-1.5347648956415	3.56463257646192	-2.39347069207951	-0.84704709940541	2.97014255118846	2.47371165518467	-1.92745633284761	-1.0363762894541	2.16866580577445	-1.04860463239572	0.149127501501234	-1.49277046348623	-2.29169327697137	3.01190187009382	-0.0529887658362265	-0.197563613382512	-0.830278109286205	-2.12045982997097	-1.22007269843931	-0.847113320454952	-1.17059909255463	-2.49448899167658	0.563998313518473	-0.973479236011119	3.04751739088886	3.63586114033729	-0.104099413010931	0.0996938606856972
"M300727"	0.458159155407465	-1.8586642339535	0.455320866280713	0.721021688384245	0.796454912292984	1.86949238280764	1.39884542304247	-0.415959327449224	0.589099445501928	0.384503445967601	3.08634183394985	2.98601496727765	-0.458584878850391	3.36602777949831	0.337503218589684	0.95915839355028	-0.358294628249394	0.924029222853355	-3.02099492970079	0.703641102454672	-2.32416125936401	-1.17592608580275	0.356299033969859	0.86577254702959	-2.51954212380923	-3.7418621587415	-2.62739275982782	-3.04255086351131	-3.3774845577448	1.2906445250047	0.337153206271901	2.78880611440835	1.00533104769797	-0.343847576860737	0.455811657700028	0.713872144852381	0.259579825161499	0.552237945608892	2.84765439189732	-3.99513420580465	1.85668520858872	1.13948536488819	-3.60380939754879	2.7024098485998	-1.64226339005748	0.901786594715328	-0.220261110012023	-2.45412615755037	2.32628514491154	0.0686711242957063	1.03811072883305	1.59910489438635	0.863654273483488	-2.99831259756582	-2.86391142017797	1.84487937831683	0.560487967875681	-0.158662782054325	1.52131332776268	-0.325311828556644	1.50435259789296	-3.63034807743578	-3.90975656889709	0.271987142431941	-2.91858413293458	2.95743104442138	0.234535747391059	2.79363323465989	-3.29938899785333	-0.461884895080325	1.6148137605021	2.28815424120781	-2.83337463862143	-0.16561274956615	1.4625529771573	-1.4936838938563	0.764089812943086	-0.365876713233209	-3.19761158274519	2.52163968671934	0.851884070233034	-0.0162487250028143	-0.177543134077358	-3.0263781357448	-2.12599100421313	0.235456862393014	-2.07651739832846	-3.4004072974504	1.33367649314694	2.36452701174048	3.14000468458987	3.73297216745715	0.782600365479891	0.840304183747886
"M300729"	-0.0108379906646805	-0.771290018069889	0.109431084118618	0.176806705394773	0.160349461207738	1.51101525046355	0.445058992482883	-0.619044989373378	0.246413234411142	-0.241515676636021	3.65889142351114	3.6491919068272	-1.13753168516597	4.50476832572762	-0.386740215691813	0.551957655785909	-1.40752406408469	0.127629795741939	-1.93362071381718	0.414030260294985	-1.2367870434804	-0.715919114847636	-0.214393806538732	0.321746160741284	-1.43216790792562	-2.65448794285789	-1.54001854394421	-1.9551766476277	-2.29011034186119	0.921187137152644	-0.34924336917575	1.9240076728388	0.358685680879928	-0.731603829764914	0.333552853593001	0.238149516414385	-0.398148784729832	0.136287525605421	2.07495158101139	-2.90775998992104	1.41820376623853	0.226230531774518	-2.51643518166518	3.84990546032056	-1.02358399335183	0.543742271204403	-0.32173661937849	-1.36675194166676	1.99987299061439	-0.0800006127120652	0.779895252690593	1.3506873898965	0.637317351621248	-1.91093838168221	-1.77653720429436	0.512178523975904	0.456874919552052	-0.443145961091517	0.9745683052416	-0.901718165830197	1.00072753281783	-2.54297386155217	-2.82238235301348	-0.269711214692554	-1.83120991705097	4.04970336755007	-1.35330898553172	4.00639723220855	-2.21201478196973	-0.665591189295625	1.12822834663737	1.55170488393768	-1.74600042273782	-0.85492037934431	1.11593797991181	-0.916629210973333	0.281102922923624	-1.31131455337644	-2.11023736686158	3.62910551981625	0.0789866555861636	-0.016107703272727	-0.698302687863815	-1.93900391986119	-1.50272924851953	-0.715137899032562	-0.989143182444846	-2.31303308156679	0.695973734940863	-0.841503814588729	4.06578533565465	4.449238721562	0.0278760084114591	0.231669282108087
"M300730"	-0.0767174765698551	-0.865446841672883	0.0435515982134431	0.110927219489598	0.0944699753025633	2.70911845503916	2.79393331208737	-0.713201812976372	0.180533748505967	-0.307395162541195	3.34722076183201	3.45170777005326	-1.20341117107115	4.23222097350705	-0.452619701596988	0.486078169880734	-1.50168088768768	0.0617503098367642	-2.02777753742018	0.34815077438981	-1.33094386708339	-0.78179860075281	-0.280273292443907	0.25586667483611	-1.52632473152861	-2.74864476646088	-1.63417536754721	-2.04933347123069	-2.38426716546418	0.855307651247469	-0.443400192778744	3.222318223558	0.292806194974753	-0.797483315670089	0.267673367687826	0.17227003050921	-0.464028270635007	0.0704080397002462	3.24559585234165	-3.00191681352403	1.35232428033336	0.160351045869343	-2.61059200526818	3.63409564194509	-1.089463479257	0.477862785299228	-0.387616105283665	-1.46090876526975	2.80355830701586	-0.174157436315059	0.714015766785418	1.28480790399132	0.571437865716073	-2.00509520528521	-1.87069402789736	0.446299038070729	0.390995433646878	-0.537302784694511	0.908688819336426	-0.967597651735372	0.934848046912659	-2.63713068515517	-2.91653917661647	-0.335590700597729	-1.92536674065397	3.87169699964059	-1.44746580913471	3.76632853619413	-2.30617160557272	-0.759748012898618	2.68975276129215	1.48582539803251	-1.84015724634082	-0.949077202947303	1.05005849400664	-0.982508696878508	0.21522343701845	-1.40547137697943	-2.20439419046457	3.35973115444573	0.013107169680989	-0.110264526875721	-0.764182173768989	-2.03316074346418	-1.56860873442471	-0.781017384937736	-1.08330000604784	-2.40718990516979	0.630094249035689	-0.907383300493904	3.88471658950907	4.04348098160431	-0.0380034774937155	0.165789796202913
"M300731"	0.312034350981444	0.00429791671445923	0.864543910928709	1.38980875920045	0.979903883507324	1.99315969138204	1.04540037176715	-0.32249222976654	0.692860741322345	1.12924680957249e-05	2.79365698615519	3.09764161968941	-1.5924393672497	3.68716645726706	0.415026683187068	1.49519178772721	-2.34713045987408	0.231106538600407	-2.87322710960657	0.930716134764735	-2.17639343926979	0.0146442437345238	0.618294117574625	0.54471953555116	-2.37177430371501	-3.59409433864727	-2.4796249397336	-2.89478304341708	-3.22971673765057	1.5328927609966	0.40977509260664	1.89115908795342	0.721459230123962	-0.31551659565922	0.836552687960014	1.42782850653694	-0.85305646681356	0.959906898636008	2.69143923055104	-3.84736638571042	1.81866294176029	0.19338194688914	-3.45604157745457	2.93893506933234	-1.49449556996326	1.62795323446776	0.0350960500445412	-2.30635833745614	2.4371351132606	0.0862927154116591	0.819422846109919	2.23990421335856	1.76104431968637	-2.8505447774716	-2.71614360008375	1.31291377618315	1.11573390173609	-1.3827523568809	2.1299798381541	0.199074409405839	1.29343070113629	-3.48258025734156	-3.76198874880287	0.583683040999248	-2.77081631284036	3.44672376121491	-2.2929153813211	2.73998836888484	-3.15162117775911	-0.0168963763884991	1.57252668342847	2.19409190996439	-2.68560681852721	0.0223613082707557	1.99325329571276	0.601181770550874	0.798732711266266	-2.25092094916583	-3.04984376265097	2.68092491875149	0.989656173845964	0.599724681997444	0.24346589765964	-2.87861031565057	-1.97822318411891	-1.17004558111629	-1.92874957823423	-3.25263947735618	1.48241740427833	-1.29641149667246	1.85816865927693	3.52619313306264	1.03348357113469	1.11508416924545
"M300733"	-0.228140181753674	-1.09108060123935	1.5263751001997	-0.0404954856942208	-0.0569527298812558	2.37848384674769	2.10673954229922	-0.938835572542835	0.029111043322148	-0.458817867725014	3.64619578902913	3.38833913122735	-1.35483387625497	3.89340758262832	-0.604042406780807	0.334655464696915	-1.72731464725415	-0.0896723953470548	-2.25341129698664	0.196728069205991	-1.55657762664986	-0.93322130593663	-0.00397764446176119	0.104443969652291	-1.75195849109508	-2.97427852602735	-1.85980912711367	-2.27496723079715	-2.60990092503065	1.71775008242921	-0.669033952345206	2.75945858965339	0.141383489790934	-0.948906020853908	0.116250662504007	1.52549081664579	-0.615450975818826	-0.0810146654835728	3.25042152692403	-3.22755057309049	2.35651152969049	1.46268743908657	-2.83622576483464	3.13085426195561	-0.874679757343332	1.7816926473245	-0.539038810467484	-1.68654252483621	2.78282609671575	-0.39979119588152	0.562593061601599	2.06919239138037	1.56232128318797	-2.23072896485167	-2.09632778746382	2.10842138321794	0.239572728463059	-0.762936544260972	1.9473124871924	-1.11902035691919	1.9152148062481	-2.86276444472163	-3.14217293618294	-0.487013405781548	-2.15100050022043	3.08403662752736	-1.67309956870117	3.30314030572465	-2.53180536513918	-0.985381772465081	1.97253195451762	2.31297373362896	-2.06579100590728	-1.17471096251377	2.08241864568687	-0.726100261142145	0.0638007318346308	-1.6311051365459	-2.43002795003104	3.0343830164861	-0.13831553550283	-0.335898286442183	-0.520460217068056	-2.25879450303064	-1.35840737149898	-0.932440090121555	-1.3089337656143	-2.63282366473625	1.60660066264306	-1.05880600567772	2.96303011882336	4.01909705383293	-0.189426182677535	0.0143670910190936
"M300735"	1.06272082770566	-1.56382842717034	0.808960943432275	0.782819471762354	0.959687465069729	1.93032630332493	0.958713832903448	-1.41158339847383	0.630122406386847	0.468434372564666	3.34786422910509	3.02167145581091	-1.5549869473576	3.53468858899426	0.626337491655085	1.15485029407935	-2.20006247318514	0.750215480588819	-2.72615912291764	0.966423686858748	-2.02932545258085	1.31706325650316	0.344771263882618	1.00847621696994	-2.22470631702607	-3.44702635195834	-2.33255695304466	-2.74771505672815	-3.08264875096164	1.48063797830844	0.309502315364098	2.74274524270539	1.16423601188636	0.199072857598702	0.856572770300397	0.711285631216481	0.611901430882241	0.812938812738577	3.03690221927112	-3.70029839902149	2.04097293593503	1.18349919374077	-3.30897359076563	2.89949967961436	-1.34742758327433	1.26535026917245	0.796091289504399	-2.15929035076721	2.2758161092595	0.169789136561004	1.53115951225344	1.97003199010934	1.24587898093809	-2.70347679078267	-2.56907561339481	1.69420882103202	1.04487198533175	-1.23568437019197	1.74831479060699	-1.31917342802182	1.33677063763378	-3.33551227065262	-3.61492076211393	0.415091712825501	-2.62374832615142	2.84282107716881	-2.14584739463217	2.94439280398893	-3.00455319107018	-1.45812959839608	2.01008006322227	2.17932310108161	-2.53853883183828	-1.64745878844476	1.59755815264382	-1.19884808707314	0.738927660907287	-2.10385296247689	-2.90277577596203	2.60493164216536	0.774656479009935	-0.80864611237318	-0.993208042999053	-2.73154232896164	-1.83115519742998	0.248173700658866	-1.7816815915453	-3.10557149066724	1.07477067833022	-1.25895907678035	2.75845394116224	3.68129886179353	1.15414928147029	0.922121861201203
"M300736"	0.653642103091242	-0.501245187663916	0.615622245870652	0.594219288763269	0.414550799648611	1.82574038299845	1.28032179248591	-0.722808968620505	0.436064437531278	0.458753797463147	3.02075731416807	2.84891622677942	-0.459201315923825	3.14192726256472	-0.0076119327805122	1.03740752449671	-0.426043685587896	0.0305214323006346	-3.15291231266037	0.618367486180401	-0.706759536559383	1.13275663715778	0.072794606156128	0.865208276661873	-0.695226571998607	-3.87377954170107	-2.7593101427874	-3.17446824647088	-3.50940194070437	1.21900975182026	0.204425916566286	2.4762219536916	1.02348071874427	-0.146218510259207	0.641738656276279	0.680899395732887	-0.225986805149911	0.506666517870281	2.90807879529953	-4.12705158876422	1.54461543284573	0.648527884291827	-3.73572678050837	2.38875277661772	-0.042762843116841	0.68785060951305	0.593127661679302	-0.399216659538508	2.19672669517976	0.00143015159444371	0.940525469385086	1.55454520118617	1.06498447608611	-3.1302299805254	-2.99582880313755	1.57834573805489	0.629641966978665	-0.0705806045173203	1.467668903753	-0.136729428371514	1.3529595250953	-3.76226546039535	-4.04167395185666	0.0345531701978823	-3.05050151589415	2.77867252782015	-2.5726005843749	2.78877347898505	-3.43130638081291	-0.618902231384979	1.33632665982598	2.1763290743578	-2.96529202158101	-0.236280658435868	1.35609545158701	-0.220403249073981	1.00900232035305	-0.57880395797439	-3.32952896570476	2.45511575372571	0.619594459218508	-0.177189160018242	-0.392596116745214	-3.15829551870437	-2.25790838717271	-0.0147186226904612	-0.198586998320573	-3.53232468040997	1.31067969743718	1.1357832270388	2.54253670531326	3.73718961606271	0.502380175173849	0.397451719220438
"M300738"	0.734995794927876	-1.87223711811321	0.854183157525319	0.505518675163226	0.632636225950637	1.89918636258994	0.940369735942512	-0.62299659608184	0.500407484949641	0.454818874266896	3.31019795272536	3.01431177758837	-1.62390043980572	3.39771243504571	0.236265741525203	1.24468606897015	-2.50847116412802	0.596714956360838	-3.03456781386051	0.972725759621471	-2.33773414352373	0.623528852194563	0.187865665413102	0.849952307973378	-2.53311500796895	-3.75543504290122	-2.64096564398754	-3.05612374767102	-3.39105744190452	1.38959957638718	0.227909549100175	2.56138509073476	1.00737421939825	0.320500163072839	0.784178885825628	0.92219379282504	0.560274231708435	0.749554696410417	2.88089544208363	-4.00870708996436	1.96226945012251	1.14366978104325	-3.61738228170851	2.8329670571314	-0.0562708107770469	1.44488744129868	0.00396172830778774	-2.46769904171008	2.20379633086455	-0.255935761206981	1.57785300943035	2.06693178134246	1.29240155697204	-3.01188548172554	-2.87748430433769	1.70143371540371	0.881601967966004	-0.0669616035899079	1.77553471793903	0.00361232354936369	1.25087797083475	-3.6439209615955	-3.92332945305681	0.582939527957892	-2.9321570170943	2.68834825777149	-2.45425608557504	2.87963866054768	-3.31296188201305	-0.597828026616881	2.13787592372565	2.00962640117447	-2.84694752278115	-0.0734108047232471	1.68098650894052	-0.239197430309012	0.771352677901395	-0.353317000305063	-3.21118446690491	2.58049064094118	0.921051098208849	0.0875264991425926	-0.0738977057267665	-3.03995101990451	-2.13956388837285	0.0824614933729082	-0.383180150585224	-3.41398018161012	1.17795930271441	-1.32787256922848	2.33259637136224	3.61256570119124	0.842801498494298	0.815923829436015
"M300741"	0.76893322515745	-1.67504023028373	0.798412157729701	0.79346916351346	0.648602087276353	2.03765486722202	1.16369337083939	-0.141652153397073	0.494559980185233	0.394083545301545	3.36059941968217	2.9519727617287	-1.56055968615034	3.47773184664643	0.326664206378791	1.03720012375267	-2.31127427629853	0.81418916670706	-2.83737092603102	0.85043257606204	-2.14053725569424	-0.104203183647976	0.347518627351723	1.19083084890166	-2.33591812013946	-3.55823815507173	-2.44376875615805	-2.85892685984154	-3.19386055407503	1.34573443511281	0.406706863345097	2.52833159732232	0.901745078565004	0.451355660316933	0.61989418668607	0.799440499963437	0.412641063616006	0.284684743317264	3.16799840922574	-3.81151020213488	2.09844838168317	1.09079707474244	-3.42018539387902	2.71664299581368	-1.45863938638771	1.06861915444153	1.00464677477103	-2.2705021538806	2.41247889513067	-0.0602024561185788	1.01828803538532	1.77490681130013	1.31684037912501	-2.81468859389605	-2.6802874165082	1.42891794823078	0.898455364039647	-1.34689617330536	1.80173842656215	0.228335380195831	1.56694895411859	-3.44672407376601	-3.72613256522732	0.476493106545634	-2.73496012926481	3.09907039850731	-2.25705919774556	2.89393972783388	-3.11576499418356	-1.56934140150946	1.49074219194074	2.21107050269037	-2.64975063495166	-0.0419983335346288	1.65549154296225	-1.31005989018653	0.639808781761723	-2.21506476559028	-3.01398757907542	2.71574783143675	0.858806887307169	0.0125825584898482	-1.10441984611244	-2.84275413207503	-1.94236700054336	0.468428642854571	0.373435795262473	-3.21678329378063	1.27986355995053	-1.26453181557309	2.89673079249301	3.72779791996342	1.01893107558368	0.85587518298846
